"mic","symbol","isin","date","open_value","high_value","low_value","last_value","change_prev_close_percentage","turnover"
"XZAG","CBX","HRZB00ICBEX6","2018-03-20",1848.05,1850.58,1837.37,1843.37,-0.23,3777478.12
"XZAG","CBX","HRZB00ICBEX6","2018-03-19",1843.11,1847.61,1836.97,1847.61,0.24,5541015.72
"XZAG","CBX","HRZB00ICBEX6","2018-03-16",1843.40,1846.18,1837.66,1843.11,-0.02,2476071.43
"XZAG","CBX","HRZB00ICBEX6","2018-03-15",1850.51,1850.51,1837.33,1843.40,-0.38,4905135.97
"XZAG","CBX","HRZB00ICBEX6","2018-03-14",1849.65,1853.99,1838.82,1850.38,0.04,5079415.90
"XZAG","CBX","HRZB00ICBEX6","2018-03-13",1844.59,1850.99,1842.98,1849.65,0.26,4845289.94
"XZAG","CBX","HRZB00ICBEX6","2018-03-12",1857.70,1857.70,1840.07,1844.90,-0.69,3277810.87
"XZAG","CBX","HRZB00ICBEX6","2018-03-09",1852.99,1860.00,1850.22,1857.70,0.25,3864223.63
"XZAG","CBX","HRZB00ICBEX6","2018-03-08",1851.12,1854.74,1848.77,1852.99,0.07,1756808.12
"XZAG","CBX","HRZB00ICBEX6","2018-03-07",1846.35,1853.95,1846.28,1851.65,0.29,3283562.27
"XZAG","CBX","HRZB00ICBEX6","2018-03-06",1850.65,1854.85,1842.74,1846.35,-0.23,4345462.28
"XZAG","CBX","HRZB00ICBEX6","2018-03-05",1849.58,1858.16,1847.96,1850.65,0.03,3521093.26
"XZAG","CBX","HRZB00ICBEX6","2018-03-02",1845.86,1850.64,1840.08,1850.05,0.26,8018942.09
"XZAG","CBX","HRZB00ICBEX6","2018-03-01",1839.87,1855.37,1839.87,1845.33,0.32,2876208.00
"XZAG","CBX","HRZB00ICBEX6","2018-02-28",1824.54,1839.46,1824.54,1839.46,0.97,11095602.48
"XZAG","CBX","HRZB00ICBEX6","2018-02-27",1828.95,1829.26,1815.48,1821.82,-0.39,4310072.88
"XZAG","CBX","HRZB00ICBEX6","2018-02-26",1823.01,1829.07,1810.60,1828.95,0.29,3011984.64
"XZAG","CBX","HRZB00ICBEX6","2018-02-23",1825.07,1829.67,1813.16,1823.61,0.01,4408519.35
"XZAG","CBX","HRZB00ICBEX6","2018-02-22",1826.46,1831.29,1821.15,1823.49,-0.16,4076278.51
"XZAG","CBX","HRZB00ICBEX6","2018-02-21",1856.48,1858.59,1826.46,1826.46,-1.56,5959017.33
"XZAG","CBX","HRZB00ICBEX6","2018-02-20",1853.70,1862.29,1852.80,1855.43,0.07,4044972.62
"XZAG","CBX","HRZB00ICBEX6","2018-02-19",1856.03,1859.14,1853.70,1854.10,-0.08,1990227.91
"XZAG","CBX","HRZB00ICBEX6","2018-02-16",1854.34,1857.07,1851.22,1855.51,0.11,6937856.75
"XZAG","CBX","HRZB00ICBEX6","2018-02-15",1851.09,1857.32,1849.95,1853.53,0.13,5546259.31
"XZAG","CBX","HRZB00ICBEX6","2018-02-14",1863.50,1863.50,1850.53,1851.09,-0.69,3083105.79
"XZAG","CBX","HRZB00ICBEX6","2018-02-13",1868.50,1871.42,1863.02,1863.89,-0.25,3880473.56
"XZAG","CBX","HRZB00ICBEX6","2018-02-12",1864.48,1870.94,1862.83,1868.50,0.22,3966580.83
"XZAG","CBX","HRZB00ICBEX6","2018-02-09",1869.02,1870.98,1856.27,1864.48,-0.42,6932171.54
"XZAG","CBX","HRZB00ICBEX6","2018-02-08",1876.67,1880.83,1869.56,1872.34,-0.23,3485850.77
"XZAG","CBX","HRZB00ICBEX6","2018-02-07",1843.21,1876.67,1843.21,1876.67,1.84,7914900.33
"XZAG","CBX","HRZB00ICBEX6","2018-02-06",1885.71,1885.71,1828.25,1842.79,-2.34,14520470.23
"XZAG","CBX","HRZB00ICBEX6","2018-02-05",1877.70,1886.99,1877.70,1886.91,0.49,5623161.04
"XZAG","CBX","HRZB00ICBEX6","2018-02-02",1875.91,1881.97,1873.43,1877.70,0.10,5238095.67
"XZAG","CBX","HRZB00ICBEX6","2018-02-01",1884.19,1886.96,1874.48,1875.91,-0.47,2500684.83
"XZAG","CBX","HRZB00ICBEX6","2018-01-31",1873.83,1884.79,1869.71,1884.79,0.57,4518068.91
"XZAG","CBX","HRZB00ICBEX6","2018-01-30",1870.45,1874.08,1865.03,1874.08,0.19,2172784.39
"XZAG","CBX","HRZB00ICBEX6","2018-01-29",1868.55,1885.26,1863.26,1870.45,0.11,8048109.86
"XZAG","CBX","HRZB00ICBEX6","2018-01-26",1867.28,1868.81,1858.84,1868.39,0.07,3314609.97
"XZAG","CBX","HRZB00ICBEX6","2018-01-25",1871.28,1874.75,1865.71,1867.09,-0.26,2702540.60
"XZAG","CBX","HRZB00ICBEX6","2018-01-24",1867.50,1874.44,1861.21,1871.98,0.26,5469625.30
"XZAG","CBX","HRZB00ICBEX6","2018-01-23",1868.42,1872.34,1862.05,1867.09,-0.13,2947573.30
"XZAG","CBX","HRZB00ICBEX6","2018-01-22",1873.74,1876.32,1865.20,1869.57,-0.22,4211889.21
"XZAG","CBX","HRZB00ICBEX6","2018-01-19",1873.87,1877.41,1872.06,1873.74,-0.01,2267431.54
"XZAG","CBX","HRZB00ICBEX6","2018-01-18",1876.84,1879.78,1871.81,1873.87,-0.13,2924021.94
"XZAG","CBX","HRZB00ICBEX6","2018-01-17",1879.19,1885.26,1866.09,1876.37,-0.17,3914669.90
"XZAG","CBX","HRZB00ICBEX6","2018-01-16",1870.16,1880.31,1866.15,1879.60,0.47,7656142.60
"XZAG","CBX","HRZB00ICBEX6","2018-01-15",1871.19,1871.19,1860.92,1870.76,-0.04,4790363.37
"XZAG","CBX","HRZB00ICBEX6","2018-01-12",1858.04,1875.72,1857.21,1871.58,0.73,3117991.18
"XZAG","CBX","HRZB00ICBEX6","2018-01-11",1856.64,1859.61,1849.83,1858.08,0.02,3146265.31
"XZAG","CBX","HRZB00ICBEX6","2018-01-10",1859.99,1863.30,1851.78,1857.69,-0.12,4662077.43
"XZAG","CBX","HRZB00ICBEX6","2018-01-09",1861.04,1867.77,1855.62,1859.99,-0.08,4521907.97
"XZAG","CBX","HRZB00ICBEX6","2018-01-08",1850.24,1865.27,1842.69,1861.57,0.64,9949750.93
"XZAG","CBX","HRZB00ICBEX6","2018-01-05",1844.20,1851.69,1842.36,1849.71,0.30,6771178.04
"XZAG","CBX","HRZB00ICBEX6","2018-01-04",1840.82,1851.22,1838.96,1844.20,0.18,2645153.32
"XZAG","CBX","HRZB00ICBEX6","2018-01-03",1838.81,1849.89,1835.42,1840.82,0.09,3832467.23
"XZAG","CBX","HRZB00ICBEX6","2018-01-02",1842.83,1847.01,1835.11,1839.22,-0.20,3460358.39
"XZAG","CBX","HRZB00ICBEX6","2017-12-29",1849.03,1855.81,1834.91,1842.87,-0.32,3476669.90
"XZAG","CBX","HRZB00ICBEX6","2017-12-28",1837.07,1848.80,1831.75,1848.80,0.62,3568851.27
"XZAG","CBX","HRZB00ICBEX6","2017-12-27",1835.38,1839.62,1824.00,1837.49,0.17,3170172.03
"XZAG","CBX","HRZB00ICBEX6","2017-12-22",1837.43,1840.29,1827.40,1834.39,-0.26,3539999.99
"XZAG","CBX","HRZB00ICBEX6","2017-12-21",1846.14,1846.14,1835.83,1839.23,-0.34,3571420.70
"XZAG","CBX","HRZB00ICBEX6","2017-12-20",1845.08,1848.42,1837.98,1845.53,0.02,3401130.93
"XZAG","CBX","HRZB00ICBEX6","2017-12-19",1844.33,1851.80,1838.81,1845.08,0.02,3123937.31
"XZAG","CBX","HRZB00ICBEX6","2017-12-18",1859.34,1859.50,1842.37,1844.68,-0.79,5547604.27
"XZAG","CBX","HRZB00ICBEX6","2017-12-15",1859.76,1862.96,1855.17,1859.34,-0.02,3223288.16
"XZAG","CBX","HRZB00ICBEX6","2017-12-14",1857.78,1859.84,1852.99,1859.76,0.12,1871656.30
"XZAG","CBX","HRZB00ICBEX6","2017-12-13",1861.81,1867.91,1857.27,1857.53,-0.26,2443991.24
"XZAG","CBX","HRZB00ICBEX6","2017-12-12",1851.66,1865.56,1851.66,1862.44,0.43,3984911.79
"XZAG","CBX","HRZB00ICBEX6","2017-12-11",1848.67,1854.45,1848.67,1854.45,0.29,7706546.84
"XZAG","CBX","HRZB00ICBEX6","2017-12-08",1849.07,1856.82,1844.39,1849.14,-0.05,1982047.99
"XZAG","CBX","HRZB00ICBEX6","2017-12-07",1854.20,1863.86,1850.00,1850.00,-0.17,6055664.76
"XZAG","CBX","HRZB00ICBEX6","2017-12-06",1855.78,1859.27,1850.87,1853.23,-0.16,10925083.50
"XZAG","CBX","HRZB00ICBEX6","2017-12-05",1867.74,1872.12,1855.14,1856.19,-0.62,10298568.56
"XZAG","CBX","HRZB00ICBEX6","2017-12-04",1861.61,1869.87,1858.63,1867.72,0.33,3902045.78
"XZAG","CBX","HRZB00ICBEX6","2017-12-01",1874.27,1877.30,1860.38,1861.57,-0.72,4453826.63
"XZAG","CBX","HRZB00ICBEX6","2017-11-30",1860.51,1875.01,1858.22,1875.01,0.78,9323083.84
"XZAG","CBX","HRZB00ICBEX6","2017-11-29",1866.82,1873.81,1860.27,1860.52,-0.27,3123244.99
"XZAG","CBX","HRZB00ICBEX6","2017-11-28",1862.28,1871.65,1861.61,1865.47,0.17,2736592.25
"XZAG","CBX","HRZB00ICBEX6","2017-11-27",1859.97,1869.36,1859.29,1862.36,0.13,3875572.22
"XZAG","CBX","HRZB00ICBEX6","2017-11-24",1865.93,1865.93,1857.16,1859.92,-0.30,3126773.89
"XZAG","CBX","HRZB00ICBEX6","2017-11-23",1857.98,1865.60,1857.21,1865.60,0.43,5309639.10
"XZAG","CBX","HRZB00ICBEX6","2017-11-22",1854.73,1866.91,1852.94,1857.65,0.10,3359181.82
"XZAG","CBX","HRZB00ICBEX6","2017-11-21",1850.33,1855.88,1849.86,1855.88,0.57,3547749.76
"XZAG","CBX","HRZB00ICBEX6","2017-11-20",1853.10,1853.10,1838.92,1845.27,-0.42,2944345.99
"XZAG","CBX","HRZB00ICBEX6","2017-11-17",1852.74,1856.16,1848.31,1853.08,0.02,4098574.99
"XZAG","CBX","HRZB00ICBEX6","2017-11-16",1847.70,1854.43,1845.69,1852.74,0.27,2120244.29
"XZAG","CBX","HRZB00ICBEX6","2017-11-15",1842.68,1848.20,1839.05,1847.71,0.28,3924033.93
"XZAG","CBX","HRZB00ICBEX6","2017-11-14",1844.36,1845.95,1838.48,1842.63,0.03,3035537.88
"XZAG","CBX","HRZB00ICBEX6","2017-11-13",1856.98,1856.98,1840.71,1842.04,-0.81,3240214.94
"XZAG","CBX","HRZB00ICBEX6","2017-11-10",1848.47,1859.61,1844.57,1857.02,0.46,6034649.65
"XZAG","CBX","HRZB00ICBEX6","2017-11-09",1840.25,1852.15,1829.25,1848.47,0.49,5212938.16
"XZAG","CBX","HRZB00ICBEX6","2017-11-08",1816.31,1839.39,1812.57,1839.39,1.26,5386537.43
"XZAG","CBX","HRZB00ICBEX6","2017-11-07",1815.70,1823.74,1804.59,1816.57,0.05,8466053.66
"XZAG","CBX","HRZB00ICBEX6","2017-11-06",1841.00,1843.17,1814.46,1815.70,-1.38,5517752.84
"XZAG","CBX","HRZB00ICBEX6","2017-11-03",1865.95,1865.95,1838.77,1841.12,-1.29,5680179.63
"XZAG","CBX","HRZB00ICBEX6","2017-11-02",1874.49,1874.49,1863.68,1865.24,-0.49,3396527.22
"XZAG","CBX","HRZB00ICBEX6","2017-10-31",1882.27,1887.85,1872.73,1874.49,-0.35,7581774.39
"XZAG","CBX","HRZB00ICBEX6","2017-10-30",1891.87,1893.32,1878.99,1881.01,-0.57,8016997.91
"XZAG","CBX","HRZB00ICBEX6","2017-10-27",1899.27,1906.07,1887.98,1891.87,-0.38,17097350.91
"XZAG","CBX","HRZB00ICBEX6","2017-10-26",1885.52,1899.11,1878.88,1899.11,0.83,6598960.65
"XZAG","CBX","HRZB00ICBEX6","2017-10-25",1889.03,1889.03,1875.81,1883.42,-0.29,7857586.83
"XZAG","CBX","HRZB00ICBEX6","2017-10-24",1850.00,1889.06,1845.51,1888.81,2.13,8003699.50
"XZAG","CBX","HRZB00ICBEX6","2017-10-23",1846.19,1852.66,1842.59,1849.44,0.18,5144516.45
"XZAG","CBX","HRZB00ICBEX6","2017-10-20",1845.13,1854.72,1842.12,1846.19,0.06,5242110.00
"XZAG","CBX","HRZB00ICBEX6","2017-10-19",1854.09,1854.51,1842.65,1845.13,-0.48,2457375.88
"XZAG","CBX","HRZB00ICBEX6","2017-10-18",1847.08,1854.53,1842.89,1854.06,0.38,3393236.97
"XZAG","CBX","HRZB00ICBEX6","2017-10-17",1854.88,1858.76,1846.84,1847.08,-0.43,4746283.75
"XZAG","CBX","HRZB00ICBEX6","2017-10-16",1862.84,1862.84,1844.27,1855.09,-0.40,5602753.94
"XZAG","CBX","HRZB00ICBEX6","2017-10-13",1863.29,1869.20,1852.89,1862.48,-0.04,3770929.56
"XZAG","CBX","HRZB00ICBEX6","2017-10-12",1849.38,1866.46,1847.30,1863.29,0.75,4192739.07
"XZAG","CBX","HRZB00ICBEX6","2017-10-11",1821.11,1849.38,1819.24,1849.38,1.58,4459212.49
"XZAG","CBX","HRZB00ICBEX6","2017-10-10",1811.16,1820.66,1810.22,1820.66,0.53,2097925.37
"XZAG","CBX","HRZB00ICBEX6","2017-10-09",1812.79,1813.54,1807.98,1811.06,-0.12,2642658.50
"XZAG","CBX","HRZB00ICBEX6","2017-10-06",1801.12,1814.51,1800.74,1813.27,0.68,2505629.35
"XZAG","CBX","HRZB00ICBEX6","2017-10-05",1801.31,1803.31,1798.81,1800.98,-0.02,2392570.00
"XZAG","CBX","HRZB00ICBEX6","2017-10-04",1805.23,1809.97,1801.34,1801.34,-0.22,1661839.48
"XZAG","CBX","HRZB00ICBEX6","2017-10-03",1807.41,1812.84,1804.30,1805.23,-0.13,8120238.62
"XZAG","CBX","HRZB00ICBEX6","2017-10-02",1814.88,1823.20,1807.30,1807.53,-0.20,2053947.33
"XZAG","CBX","HRZB00ICBEX6","2017-09-29",1821.34,1822.56,1809.53,1811.12,-0.56,12214947.39
"XZAG","CBX","HRZB00ICBEX6","2017-09-28",1804.03,1821.32,1796.97,1821.32,0.96,4594046.64
"XZAG","CBX","HRZB00ICBEX6","2017-09-27",1811.54,1815.58,1803.63,1804.03,-0.46,2433391.65
"XZAG","CBX","HRZB00ICBEX6","2017-09-26",1819.31,1829.61,1811.34,1812.32,-0.39,3727205.29
"XZAG","CBX","HRZB00ICBEX6","2017-09-25",1829.42,1829.44,1817.82,1819.36,-0.55,6830140.84
"XZAG","CBX","HRZB00ICBEX6","2017-09-22",1827.00,1831.70,1821.89,1829.42,0.10,5304063.93
"XZAG","CBX","HRZB00ICBEX6","2017-09-21",1821.08,1834.54,1821.08,1827.54,0.35,3124511.94
"XZAG","CBX","HRZB00ICBEX6","2017-09-20",1825.37,1827.27,1818.03,1821.11,-0.23,4035079.63
"XZAG","CBX","HRZB00ICBEX6","2017-09-19",1796.54,1826.74,1796.14,1825.28,1.60,9996595.99
"XZAG","CBX","HRZB00ICBEX6","2017-09-18",1820.85,1821.31,1793.17,1796.61,-1.36,7581128.55
"XZAG","CBX","HRZB00ICBEX6","2017-09-15",1833.82,1833.82,1816.01,1821.43,-0.68,20281409.65
"XZAG","CBX","HRZB00ICBEX6","2017-09-14",1842.91,1846.26,1833.10,1833.82,-0.49,9018567.32
"XZAG","CBX","HRZB00ICBEX6","2017-09-13",1869.87,1869.87,1842.63,1842.80,-1.42,7210777.66
"XZAG","CBX","HRZB00ICBEX6","2017-09-12",1881.39,1882.67,1868.11,1869.40,-0.64,23169607.66
"XZAG","CBX","HRZB00ICBEX6","2017-09-11",1882.72,1882.99,1877.94,1881.44,-0.07,2822389.09
"XZAG","CBX","HRZB00ICBEX6","2017-09-08",1883.67,1886.73,1880.76,1882.72,-0.05,3141669.24
"XZAG","CBX","HRZB00ICBEX6","2017-09-07",1888.85,1888.85,1882.45,1883.67,-0.28,3883579.43
"XZAG","CBX","HRZB00ICBEX6","2017-09-06",1892.22,1892.22,1882.94,1888.90,-0.16,6284355.46
"XZAG","CBX","HRZB00ICBEX6","2017-09-05",1904.59,1904.61,1888.88,1892.00,-0.56,5948494.69
"XZAG","CBX","HRZB00ICBEX6","2017-09-04",1896.74,1904.18,1894.51,1902.56,0.30,4307080.58
"XZAG","CBX","HRZB00ICBEX6","2017-09-01",1893.89,1897.60,1892.49,1896.94,0.21,8033816.24
"XZAG","CBX","HRZB00ICBEX6","2017-08-31",1888.71,1895.30,1886.25,1893.01,0.23,8165546.47
"XZAG","CBX","HRZB00ICBEX6","2017-08-30",1895.68,1898.73,1887.44,1888.71,-0.37,6767106.06
"XZAG","CBX","HRZB00ICBEX6","2017-08-29",1900.55,1900.55,1891.80,1895.69,-0.20,2859934.67
"XZAG","CBX","HRZB00ICBEX6","2017-08-28",1901.56,1908.48,1897.79,1899.50,-0.10,3101165.59
"XZAG","CBX","HRZB00ICBEX6","2017-08-25",1903.43,1905.00,1898.30,1901.35,-0.11,1421160.83
"XZAG","CBX","HRZB00ICBEX6","2017-08-24",1899.76,1904.65,1896.64,1903.47,0.20,3309704.17
"XZAG","CBX","HRZB00ICBEX6","2017-08-23",1901.33,1903.33,1897.23,1899.76,-0.10,2398902.90
"XZAG","CBX","HRZB00ICBEX6","2017-08-22",1898.45,1902.66,1896.49,1901.67,0.17,1846932.04
"XZAG","CBX","HRZB00ICBEX6","2017-08-21",1901.73,1903.77,1897.27,1898.40,-0.14,2066710.86
"XZAG","CBX","HRZB00ICBEX6","2017-08-18",1900.40,1903.76,1899.49,1901.02,0.03,1296548.08
"XZAG","CBX","HRZB00ICBEX6","2017-08-17",1905.75,1905.75,1889.96,1900.40,-0.29,3031482.63
"XZAG","CBX","HRZB00ICBEX6","2017-08-16",1897.51,1906.54,1890.85,1905.96,0.45,4228447.67
"XZAG","CBX","HRZB00ICBEX6","2017-08-14",1891.75,1898.88,1890.19,1897.51,0.30,2912492.35
"XZAG","CBX","HRZB00ICBEX6","2017-08-11",1886.44,1900.60,1886.24,1891.75,0.28,3127576.72
"XZAG","CBX","HRZB00ICBEX6","2017-08-10",1891.93,1896.43,1884.89,1886.39,-0.31,1732955.04
"XZAG","CBX","HRZB00ICBEX6","2017-08-09",1890.40,1893.02,1887.34,1892.34,0.10,1647936.02
"XZAG","CBX","HRZB00ICBEX6","2017-08-08",1887.49,1891.61,1884.21,1890.40,0.15,5949100.54
"XZAG","CBX","HRZB00ICBEX6","2017-08-07",1892.96,1896.90,1886.03,1887.56,-0.29,2435396.17
"XZAG","CBX","HRZB00ICBEX6","2017-08-04",1889.99,1892.97,1889.07,1892.97,0.16,1462358.33
"XZAG","CBX","HRZB00ICBEX6","2017-08-03",1886.13,1890.79,1884.44,1889.94,0.20,2920737.15
"XZAG","CBX","HRZB00ICBEX6","2017-08-02",1889.69,1895.46,1885.92,1886.13,-0.20,3779623.59
"XZAG","CBX","HRZB00ICBEX6","2017-08-01",1883.89,1893.81,1882.75,1889.97,0.25,2022017.46
"XZAG","CBX","HRZB00ICBEX6","2017-07-31",1884.06,1893.53,1882.01,1885.31,0.04,6792405.67
"XZAG","CBX","HRZB00ICBEX6","2017-07-28",1887.07,1893.15,1882.05,1884.55,-0.19,2395353.86
"XZAG","CBX","HRZB00ICBEX6","2017-07-27",1879.21,1895.29,1879.13,1888.11,0.47,3544274.04
"XZAG","CBX","HRZB00ICBEX6","2017-07-26",1878.37,1883.06,1873.85,1879.30,0.00,4117617.31
"XZAG","CBX","HRZB00ICBEX6","2017-07-25",1878.77,1881.16,1872.68,1879.39,0.04,3632502.79
"XZAG","CBX","HRZB00ICBEX6","2017-07-24",1874.95,1878.78,1868.58,1878.66,0.37,2371744.33
"XZAG","CBX","HRZB00ICBEX6","2017-07-21",1869.79,1874.39,1861.81,1871.82,0.11,3003231.98
"XZAG","CBX","HRZB00ICBEX6","2017-07-20",1857.88,1873.39,1854.70,1869.79,0.58,2975017.58
"XZAG","CBX","HRZB00ICBEX6","2017-07-19",1843.56,1860.91,1842.78,1859.03,0.82,4837256.86
"XZAG","CBX","HRZB00ICBEX6","2017-07-18",1853.43,1853.87,1842.53,1843.91,-0.53,3303167.14
"XZAG","CBX","HRZB00ICBEX6","2017-07-17",1859.41,1859.63,1848.80,1853.82,-0.26,4687654.74
"XZAG","CBX","HRZB00ICBEX6","2017-07-14",1854.76,1858.63,1851.06,1858.63,0.21,2077984.00
"XZAG","CBX","HRZB00ICBEX6","2017-07-13",1861.73,1864.47,1854.76,1854.76,-0.37,4982898.35
"XZAG","CBX","HRZB00ICBEX6","2017-07-12",1863.83,1867.12,1860.07,1861.56,-0.10,5102119.00
"XZAG","CBX","HRZB00ICBEX6","2017-07-11",1860.61,1863.66,1853.48,1863.43,0.15,2779146.91
"XZAG","CBX","HRZB00ICBEX6","2017-07-10",1871.97,1873.65,1857.59,1860.61,-0.61,2605626.84
"XZAG","CBX","HRZB00ICBEX6","2017-07-07",1888.57,1888.57,1864.91,1871.97,-0.88,1803928.30
"XZAG","CBX","HRZB00ICBEX6","2017-07-06",1879.14,1889.56,1877.74,1888.57,0.54,5618680.54
"XZAG","CBX","HRZB00ICBEX6","2017-07-05",1866.91,1880.08,1865.41,1878.50,0.63,5532358.32
"XZAG","CBX","HRZB00ICBEX6","2017-07-04",1868.76,1868.76,1863.61,1866.82,-0.11,2977170.92
"XZAG","CBX","HRZB00ICBEX6","2017-07-03",1867.12,1872.68,1859.75,1868.85,0.18,1682159.89
"XZAG","CBX","HRZB00ICBEX6","2017-06-30",1871.58,1872.31,1862.15,1865.57,-0.43,13974281.54
"XZAG","CBX","HRZB00ICBEX6","2017-06-29",1874.26,1882.69,1873.68,1873.68,-0.21,4650538.83
"XZAG","CBX","HRZB00ICBEX6","2017-06-28",1870.94,1877.85,1870.93,1877.71,0.36,3316472.94
"XZAG","CBX","HRZB00ICBEX6","2017-06-27",1878.25,1878.25,1869.78,1870.98,-0.35,2159432.39
"XZAG","CBX","HRZB00ICBEX6","2017-06-26",1865.43,1878.76,1864.39,1877.51,0.69,7982722.16
"XZAG","CBX","HRZB00ICBEX6","2017-06-23",1854.29,1864.58,1852.52,1864.58,0.44,5488440.26
"XZAG","CBX","HRZB00ICBEX6","2017-06-21",1856.02,1858.72,1853.34,1856.47,0.02,7423479.05
"XZAG","CBX","HRZB00ICBEX6","2017-06-20",1857.81,1858.96,1851.59,1856.03,-0.10,4556542.13
"XZAG","CBX","HRZB00ICBEX6","2017-06-19",1855.91,1859.01,1851.20,1857.90,0.00,3788294.09
"XZAG","CBX","HRZB00ICBEX6","2017-06-16",1857.61,1860.57,1849.61,1857.87,0.11,2129855.25
"XZAG","CBX","HRZB00ICBEX6","2017-06-14",1854.70,1864.68,1853.71,1855.84,0.07,4898833.65
"XZAG","CBX","HRZB00ICBEX6","2017-06-13",1841.12,1854.89,1839.81,1854.59,0.73,5748871.72
"XZAG","CBX","HRZB00ICBEX6","2017-06-12",1837.52,1846.37,1833.32,1841.10,0.07,9676325.71
"XZAG","CBX","HRZB00ICBEX6","2017-06-09",1826.57,1839.81,1816.86,1839.81,0.60,10704615.61
"XZAG","CBX","HRZB00ICBEX6","2017-06-08",1821.56,1829.79,1816.11,1828.78,0.43,3502365.98
"XZAG","CBX","HRZB00ICBEX6","2017-06-07",1827.86,1828.80,1818.96,1821.00,-0.38,2683426.93
"XZAG","CBX","HRZB00ICBEX6","2017-06-06",1839.55,1839.55,1825.89,1827.91,-0.66,3420824.38
"XZAG","CBX","HRZB00ICBEX6","2017-06-05",1853.33,1856.62,1838.02,1840.00,-0.72,2882743.06
"XZAG","CBX","HRZB00ICBEX6","2017-06-02",1848.85,1856.41,1846.90,1853.31,0.26,3316513.36
"XZAG","CBX","HRZB00ICBEX6","2017-06-01",1861.95,1862.05,1847.84,1848.42,-0.84,5050026.87
"XZAG","CBX","HRZB00ICBEX6","2017-05-31",1853.87,1864.17,1846.96,1864.17,0.54,14414290.29
"XZAG","CBX","HRZB00ICBEX6","2017-05-30",1852.74,1858.88,1846.94,1854.08,0.04,3372103.41
"XZAG","CBX","HRZB00ICBEX6","2017-05-29",1861.21,1863.80,1849.18,1853.42,-0.46,5218980.05
"XZAG","CBX","HRZB00ICBEX6","2017-05-26",1852.44,1863.05,1850.41,1862.07,0.48,3004392.78
"XZAG","CBX","HRZB00ICBEX6","2017-05-25",1853.28,1853.87,1845.82,1853.09,-0.01,3082679.95
"XZAG","CBX","HRZB00ICBEX6","2017-05-24",1850.36,1857.31,1848.31,1853.26,0.13,3652308.23
"XZAG","CBX","HRZB00ICBEX6","2017-05-23",1857.12,1861.21,1847.56,1850.86,-0.28,4861652.49
"XZAG","CBX","HRZB00ICBEX6","2017-05-22",1861.13,1861.80,1851.06,1856.08,-0.27,6055888.46
"XZAG","CBX","HRZB00ICBEX6","2017-05-19",1867.06,1870.17,1861.14,1861.19,-0.32,1947728.18
"XZAG","CBX","HRZB00ICBEX6","2017-05-18",1861.95,1871.09,1855.61,1867.10,0.11,3933459.84
"XZAG","CBX","HRZB00ICBEX6","2017-05-17",1862.75,1868.24,1855.83,1865.07,0.10,3919478.16
"XZAG","CBX","HRZB00ICBEX6","2017-05-16",1868.16,1868.41,1854.41,1863.22,-0.24,5211030.49
"XZAG","CBX","HRZB00ICBEX6","2017-05-15",1885.29,1889.85,1862.34,1867.62,-0.93,6815557.76
"XZAG","CBX","HRZB00ICBEX6","2017-05-12",1886.42,1894.70,1883.15,1885.17,-0.07,5193669.25
"XZAG","CBX","HRZB00ICBEX6","2017-05-11",1898.86,1901.84,1883.83,1886.49,-0.56,7092031.03
"XZAG","CBX","HRZB00ICBEX6","2017-05-10",1897.64,1900.64,1884.57,1897.07,-0.01,4218463.82
"XZAG","CBX","HRZB00ICBEX6","2017-05-09",1905.06,1905.06,1894.59,1897.23,-0.41,3533064.02
"XZAG","CBX","HRZB00ICBEX6","2017-05-08",1904.92,1910.60,1901.00,1905.02,0.03,5388759.84
"XZAG","CBX","HRZB00ICBEX6","2017-05-05",1892.87,1906.41,1888.02,1904.50,0.62,4830927.24
"XZAG","CBX","HRZB00ICBEX6","2017-05-04",1890.16,1896.13,1888.56,1892.76,0.14,6074270.32
"XZAG","CBX","HRZB00ICBEX6","2017-05-03",1901.87,1901.87,1886.87,1890.16,-0.65,4046324.78
"XZAG","CBX","HRZB00ICBEX6","2017-05-02",1902.54,1906.14,1891.46,1902.57,0.04,2477517.24
"XZAG","CBX","HRZB00ICBEX6","2017-04-28",1889.68,1907.16,1889.68,1901.87,0.69,9710352.62
"XZAG","CBX","HRZB00ICBEX6","2017-04-27",1936.71,1938.82,1885.75,1888.86,-2.58,6407713.84
"XZAG","CBX","HRZB00ICBEX6","2017-04-26",1938.34,1940.30,1930.03,1938.92,0.07,16103104.24
"XZAG","CBX","HRZB00ICBEX6","2017-04-25",1946.58,1949.89,1933.68,1937.55,-0.40,8445435.76
"XZAG","CBX","HRZB00ICBEX6","2017-04-24",1949.79,1956.11,1940.07,1945.25,-0.20,4977096.44
"XZAG","CBX","HRZB00ICBEX6","2017-04-21",1949.11,1956.68,1943.41,1949.21,-0.03,10852715.06
"XZAG","CBX","HRZB00ICBEX6","2017-04-20",1961.22,1961.36,1938.27,1949.77,-0.63,14022576.19
"XZAG","CBX","HRZB00ICBEX6","2017-04-19",1944.77,1964.03,1942.56,1962.10,0.89,24325250.38
"XZAG","CBX","HRZB00ICBEX6","2017-04-18",1905.28,1945.82,1905.25,1944.72,2.07,18742123.05
"XZAG","CBX","HRZB00ICBEX6","2017-04-13",1903.33,1915.65,1893.64,1905.29,0.11,8974438.23
